Dato,Tid,Elpris
9/1/22 11:40,3.75
9/1/22 11:45,3.733
9/1/22 11:50,3.717
9/1/22 11:55,3.7
9/1/22 12:00,3.683
9/1/22 12:05,3.681
9/1/22 12:10,3.679
9/1/22 12:15,3.677
9/1/22 12:20,3.674
9/1/22 12:25,3.672
9/1/22 12:30,3.67
9/1/22 12:35,3.667
9/1/22 12:40,3.665
9/1/22 12:45,3.663
9/1/22 12:50,3.66
9/1/22 12:55,3.658
9/1/22 13:00,3.656
9/1/22 13:05,3.668
9/1/22 13:10,3.68
9/1/22 13:15,3.692
9/1/22 13:20,3.705
9/1/22 13:25,3.717
9/1/22 13:30,3.729
9/1/22 13:35,3.741
9/1/22 13:40,3.754
9/1/22 13:45,3.766
9/1/22 13:50,3.778
9/1/22 13:55,3.79
9/1/22 14:00,3.802
9/1/22 14:05,3.82
9/1/22 14:10,3.838
9/1/22 14:15,3.855
9/1/22 14:20,3.873
9/1/22 14:25,3.89
9/1/22 14:30,3.908
9/1/22 14:35,3.926
9/1/22 14:40,3.943
9/1/22 14:45,3.961
9/1/22 14:50,3.978
9/1/22 14:55,3.996
9/1/22 15:00,4.014
9/1/22 15:05,4.026
9/1/22 15:10,4.039
9/1/22 15:15,4.051
9/1/22 15:20,4.064
9/1/22 15:25,4.077
9/1/22 15:30,4.089
9/1/22 15:35,4.102
9/1/22 15:40,4.114
9/1/22 15:45,4.127
9/1/22 15:50,4.14
9/1/22 15:55,4.152
9/1/22 16:00,4.165
9/1/22 16:05,4.209
9/1/22 16:10,4.253
9/1/22 16:15,4.298
9/1/22 16:20,4.342
9/1/22 16:25,4.386
9/1/22 16:30,4.431
9/1/22 16:35,4.475
9/1/22 16:40,4.519
9/1/22 16:45,4.563
9/1/22 16:50,4.608
9/1/22 16:55,4.652
9/1/22 17:00,4.696
9/1/22 17:05,4.73
9/1/22 17:10,4.764
9/1/22 17:15,4.798
9/1/22 17:20,4.832
9/1/22 17:25,4.866
9/1/22 17:30,4.9
9/1/22 17:35,4.934
9/1/22 17:40,4.968
9/1/22 17:45,5.002
9/1/22 17:50,5.036
9/1/22 17:55,5.07
9/1/22 18:00,5.104
9/1/22 18:05,5.131
9/1/22 18:10,5.158
9/1/22 18:15,5.185
9/1/22 18:20,5.212
9/1/22 18:25,5.239
9/1/22 18:30,5.266
9/1/22 18:35,5.293
9/1/22 18:40,5.32
9/1/22 18:45,5.347
9/1/22 18:50,5.374
9/1/22 18:55,5.401
9/1/22 19:00,5.429
9/1/22 19:05,5.411
9/1/22 19:10,5.394
9/1/22 19:15,5.377
9/1/22 19:20,5.36
9/1/22 19:25,5.342
9/1/22 19:30,5.325
9/1/22 19:35,5.308
9/1/22 19:40,5.291
9/1/22 19:45,5.273
9/1/22 19:50,5.256
9/1/22 19:55,5.239
9/1/22 20:00,5.222
9/1/22 20:05,5.184
9/1/22 20:10,5.146
9/1/22 20:15,5.108
9/1/22 20:20,5.07
9/1/22 20:25,5.032
9/1/22 20:30,4.993
9/1/22 20:35,4.955
9/1/22 20:40,4.917
9/1/22 20:45,4.879
9/1/22 20:50,4.841
9/1/22 20:55,4.803
9/1/22 21:00,4.765
9/1/22 21:05,4.723
9/1/22 21:10,4.681
9/1/22 21:15,4.639
9/1/22 21:20,4.596
9/1/22 21:25,4.554
9/1/22 21:30,4.512
9/1/22 21:35,4.469
9/1/22 21:40,4.427
9/1/22 21:45,4.385
9/1/22 21:50,4.343
9/1/22 21:55,4.3
9/1/22 22:00,4.258
9/1/22 22:05,4.21
9/1/22 22:10,4.162
9/1/22 22:15,4.114
9/1/22 22:20,4.066
9/1/22 22:25,4.018
9/1/22 22:30,3.971
9/1/22 22:35,3.923
9/1/22 22:40,3.875
9/1/22 22:45,3.827
9/1/22 22:50,3.779
9/1/22 22:55,3.731
9/1/22 23:00,3.683
9/1/22 23:05,3.659
9/1/22 23:10,3.634
9/1/22 23:15,3.61
9/1/22 23:20,3.586
9/1/22 23:25,3.562
9/1/22 23:30,3.537
9/1/22 23:35,3.513
9/1/22 23:40,3.489
9/1/22 23:45,3.465
9/1/22 23:50,3.44
9/1/22 23:55,3.416
9/2/22 0:00,3.392
9/2/22 0:05,3.369
9/2/22 0:10,3.346
9/2/22 0:15,3.323
9/2/22 0:20,3.299
9/2/22 0:25,3.276
9/2/22 0:30,3.253
9/2/22 0:35,3.23
9/2/22 0:40,3.207
9/2/22 0:45,3.184
9/2/22 0:50,3.161
9/2/22 0:55,3.138
9/2/22 1:00,3.114
9/2/22 1:05,3.1
9/2/22 1:10,3.085
9/2/22 1:15,3.071
9/2/22 1:20,3.056
9/2/22 1:25,3.042
9/2/22 1:30,3.027
9/2/22 1:35,3.013
9/2/22 1:40,2.998
9/2/22 1:45,2.984
9/2/22 1:50,2.969
9/2/22 1:55,2.955
9/2/22 2:00,2.94
9/2/22 2:05,2.92
9/2/22 2:10,2.9
9/2/22 2:15,2.88
9/2/22 2:20,2.859
9/2/22 2:25,2.839
9/2/22 2:30,2.819
9/2/22 2:35,2.799
9/2/22 2:40,2.778
9/2/22 2:45,2.758
9/2/22 2:50,2.738
9/2/22 2:55,2.718
9/2/22 3:00,2.697
9/2/22 3:05,2.715
9/2/22 3:10,2.733
9/2/22 3:15,2.751
9/2/22 3:20,2.769
9/2/22 3:25,2.787
9/2/22 3:30,2.806
9/2/22 3:35,2.824
9/2/22 3:40,2.842
9/2/22 3:45,2.86
9/2/22 3:50,2.878
9/2/22 3:55,2.896
9/2/22 4:00,2.914
9/2/22 4:05,2.947
9/2/22 4:10,2.98
9/2/22 4:15,3.013
9/2/22 4:20,3.047
9/2/22 4:25,3.08
9/2/22 4:30,3.113
9/2/22 4:35,3.146
9/2/22 4:40,3.18
9/2/22 4:45,3.213
9/2/22 4:50,3.246
9/2/22 4:55,3.28
9/2/22 5:00,3.313
9/2/22 5:05,3.367
9/2/22 5:10,3.42
9/2/22 5:15,3.474
9/2/22 5:20,3.528
9/2/22 5:25,3.581
9/2/22 5:30,3.635
9/2/22 5:35,3.689
9/2/22 5:40,3.743
9/2/22 5:45,3.796
9/2/22 5:50,3.85
9/2/22 5:55,3.904
9/2/22 6:00,3.957
9/2/22 6:05,3.978
9/2/22 6:10,4
9/2/22 6:15,4.021
9/2/22 6:20,4.042
9/2/22 6:25,4.063
9/2/22 6:30,4.084
9/2/22 6:35,4.105
9/2/22 6:40,4.126
9/2/22 6:45,4.147
9/2/22 6:50,4.168
9/2/22 6:55,4.189
9/2/22 7:00,4.21
9/2/22 7:05,4.22
9/2/22 7:10,4.23
9/2/22 7:15,4.24
9/2/22 7:20,4.25
9/2/22 7:25,4.26
9/2/22 7:30,4.269
9/2/22 7:35,4.279
9/2/22 7:40,4.289
9/2/22 7:45,4.299
9/2/22 7:50,4.309
9/2/22 7:55,4.319
9/2/22 8:00,4.328
9/2/22 8:05,4.296
9/2/22 8:10,4.264
9/2/22 8:15,4.232
9/2/22 8:20,4.199
9/2/22 8:25,4.167
9/2/22 8:30,4.135
9/2/22 8:35,4.103
9/2/22 8:40,4.07
9/2/22 8:45,4.038
9/2/22 8:50,4.006
9/2/22 8:55,3.973
9/2/22 9:00,3.941
9/2/22 9:05,3.921
9/2/22 9:10,3.901
9/2/22 9:15,3.881
9/2/22 9:20,3.861
9/2/22 9:25,3.841
9/2/22 9:30,3.821
9/2/22 9:35,3.801
9/2/22 9:40,3.781
9/2/22 9:45,3.761
9/2/22 9:50,3.741
9/2/22 9:55,3.72
9/2/22 10:00,3.7
9/2/22 10:05,3.649
9/2/22 10:10,3.597
9/2/22 10:15,3.545
9/2/22 10:20,3.494
9/2/22 10:25,3.442
9/2/22 10:30,3.39
9/2/22 10:35,3.339
9/2/22 10:40,3.287
9/2/22 10:45,3.235
9/2/22 10:50,3.184
9/2/22 10:55,3.132
9/2/22 11:00,3.08
9/2/22 11:05,2.999
9/2/22 11:10,2.918
9/2/22 11:15,2.836
9/2/22 11:20,2.755
9/2/22 11:25,2.674
9/2/22 11:30,2.593
9/2/22 11:35,2.511
9/2/22 11:40,2.43
9/2/22 11:45,2.349
9/2/22 11:50,2.267
9/2/22 11:55,2.186
9/2/22 12:00,2.105
9/2/22 12:05,2.092
9/2/22 12:10,2.079
9/2/22 12:15,2.066
9/2/22 12:20,2.053
9/2/22 12:25,2.04
9/2/22 12:30,2.027
9/2/22 12:35,2.014
9/2/22 12:40,2.002
9/2/22 12:45,1.989
9/2/22 12:50,1.976
9/2/22 12:55,1.963
9/2/22 13:00,1.95
9/2/22 13:05,1.951
9/2/22 13:10,1.952
9/2/22 13:15,1.953
9/2/22 13:20,1.954
9/2/22 13:25,1.955
9/2/22 13:30,1.957
9/2/22 13:35,1.958
9/2/22 13:40,1.959
9/2/22 13:45,1.96
9/2/22 13:50,1.961
9/2/22 13:55,1.962
9/2/22 14:00,1.963
9/2/22 14:05,1.992
9/2/22 14:10,2.02
9/2/22 14:15,2.049
9/2/22 14:20,2.077
9/2/22 14:25,2.106
9/2/22 14:30,2.134
9/2/22 14:35,2.163
9/2/22 14:40,2.191
9/2/22 14:45,2.22
9/2/22 14:50,2.248
9/2/22 14:55,2.277
9/2/22 15:00,2.306
9/2/22 15:05,2.341
9/2/22 15:10,2.377
9/2/22 15:15,2.413
9/2/22 15:20,2.448
9/2/22 15:25,2.484
9/2/22 15:30,2.52
9/2/22 15:35,2.555
9/2/22 15:40,2.591
9/2/22 15:45,2.627
9/2/22 15:50,2.662
9/2/22 15:55,2.698
9/2/22 16:00,2.734
9/2/22 16:05,2.809
9/2/22 16:10,2.885
9/2/22 16:15,2.96
9/2/22 16:20,3.036
9/2/22 16:25,3.111
9/2/22 16:30,3.187
9/2/22 16:35,3.262
9/2/22 16:40,3.338
9/2/22 16:45,3.413
9/2/22 16:50,3.489
9/2/22 16:55,3.564
9/2/22 17:00,3.64
9/2/22 17:05,3.678
9/2/22 17:10,3.715
9/2/22 17:15,3.753
9/2/22 17:20,3.79
9/2/22 17:25,3.828
9/2/22 17:30,3.866
9/2/22 17:35,3.903
9/2/22 17:40,3.941
9/2/22 17:45,3.979
9/2/22 17:50,4.016
9/2/22 17:55,4.054
9/2/22 18:00,4.091
9/2/22 18:05,4.106
9/2/22 18:10,4.121
9/2/22 18:15,4.137
9/2/22 18:20,4.152
9/2/22 18:25,4.167
9/2/22 18:30,4.182
9/2/22 18:35,4.197
9/2/22 18:40,4.212
9/2/22 18:45,4.227
9/2/22 18:50,4.242
9/2/22 18:55,4.257
9/2/22 19:00,4.272
9/2/22 19:05,4.265
9/2/22 19:10,4.257
9/2/22 19:15,4.25
9/2/22 19:20,4.243
9/2/22 19:25,4.236
9/2/22 19:30,4.229
9/2/22 19:35,4.222
9/2/22 19:40,4.215
9/2/22 19:45,4.208
9/2/22 19:50,4.201
9/2/22 19:55,4.193
9/2/22 20:00,4.186
9/2/22 20:05,4.087
9/2/22 20:10,3.987
9/2/22 20:15,3.887
9/2/22 20:20,3.787
9/2/22 20:25,3.688
9/2/22 20:30,3.588
9/2/22 20:35,3.488
9/2/22 20:40,3.389
9/2/22 20:45,3.289
9/2/22 20:50,3.189
9/2/22 20:55,3.089
9/2/22 21:00,2.99
9/2/22 21:05,2.953
9/2/22 21:10,2.917
9/2/22 21:15,2.88
9/2/22 21:20,2.844
9/2/22 21:25,2.808
9/2/22 21:30,2.771
9/2/22 21:35,2.735
9/2/22 21:40,2.699
9/2/22 21:45,2.662
9/2/22 21:50,2.626
9/2/22 21:55,2.589
9/2/22 22:00,2.553
9/2/22 22:05,2.47
9/2/22 22:10,2.388
9/2/22 22:15,2.305
9/2/22 22:20,2.223
9/2/22 22:25,2.14
9/2/22 22:30,2.058
9/2/22 22:35,1.975
9/2/22 22:40,1.893
9/2/22 22:45,1.81
9/2/22 22:50,1.727
9/2/22 22:55,1.645
9/2/22 23:00,1.562
9/2/22 23:05,1.575
9/2/22 23:10,1.587
9/2/22 23:15,1.6
9/2/22 23:20,1.612
9/2/22 23:25,1.625
9/2/22 23:30,1.637
9/2/22 23:35,1.65
9/2/22 23:40,1.662
9/2/22 23:45,1.674
9/2/22 23:50,1.687
9/2/22 23:55,1.699
9/3/22 0:00,1.712
9/3/22 0:05,1.721
9/3/22 0:10,1.73
9/3/22 0:15,1.739
9/3/22 0:20,1.748
9/3/22 0:25,1.758
9/3/22 0:30,1.767
9/3/22 0:35,1.776
9/3/22 0:40,1.785
9/3/22 0:45,1.794
9/3/22 0:50,1.803
9/3/22 0:55,1.813
9/3/22 1:00,1.822
9/3/22 1:05,1.833
9/3/22 1:10,1.843
9/3/22 1:15,1.854
9/3/22 1:20,1.865
9/3/22 1:25,1.876
9/3/22 1:30,1.887
9/3/22 1:35,1.898
9/3/22 1:40,1.908
9/3/22 1:45,1.919
9/3/22 1:50,1.93
9/3/22 1:55,1.941
9/3/22 2:00,1.952
9/3/22 2:05,1.944
9/3/22 2:10,1.936
9/3/22 2:15,1.929
9/3/22 2:20,1.921
9/3/22 2:25,1.913
9/3/22 2:30,1.905
9/3/22 2:35,1.898
9/3/22 2:40,1.89
9/3/22 2:45,1.882
9/3/22 2:50,1.875
9/3/22 2:55,1.867
9/3/22 3:00,1.859
9/3/22 3:05,1.85
9/3/22 3:10,1.841
9/3/22 3:15,1.832
9/3/22 3:20,1.823
9/3/22 3:25,1.814
9/3/22 3:30,1.804
9/3/22 3:35,1.795
9/3/22 3:40,1.786
9/3/22 3:45,1.777
9/3/22 3:50,1.768
9/3/22 3:55,1.759
9/3/22 4:00,1.75
9/3/22 4:05,1.785
9/3/22 4:10,1.82
9/3/22 4:15,1.855
9/3/22 4:20,1.89
9/3/22 4:25,1.925
9/3/22 4:30,1.959
9/3/22 4:35,1.994
9/3/22 4:40,2.029
9/3/22 4:45,2.064
9/3/22 4:50,2.099
9/3/22 4:55,2.134
9/3/22 5:00,2.169
9/3/22 5:05,2.159
9/3/22 5:10,2.148
9/3/22 5:15,2.138
9/3/22 5:20,2.128
9/3/22 5:25,2.117
9/3/22 5:30,2.107
9/3/22 5:35,2.097
9/3/22 5:40,2.086
9/3/22 5:45,2.076
9/3/22 5:50,2.066
9/3/22 5:55,2.055
9/3/22 6:00,2.045
9/3/22 6:05,2.104
9/3/22 6:10,2.163
9/3/22 6:15,2.222
9/3/22 6:20,2.281
9/3/22 6:25,2.34
9/3/22 6:30,2.399
9/3/22 6:35,2.458
9/3/22 6:40,2.516
9/3/22 6:45,2.575
9/3/22 6:50,2.634
9/3/22 6:55,2.693
9/3/22 7:00,2.752
9/3/22 7:05,2.771
9/3/22 7:10,2.79
9/3/22 7:15,2.809
9/3/22 7:20,2.827
9/3/22 7:25,2.846
9/3/22 7:30,2.865
9/3/22 7:35,2.884
9/3/22 7:40,2.903
9/3/22 7:45,2.921
9/3/22 7:50,2.94
9/3/22 7:55,2.959
9/3/22 8:00,2.978
9/3/22 8:05,2.964
9/3/22 8:10,2.951
9/3/22 8:15,2.937
9/3/22 8:20,2.924
9/3/22 8:25,2.91
9/3/22 8:30,2.897
9/3/22 8:35,2.883
9/3/22 8:40,2.87
9/3/22 8:45,2.856
9/3/22 8:50,2.843
9/3/22 8:55,2.83
9/3/22 9:00,2.816
9/3/22 9:05,2.709
9/3/22 9:10,2.603
9/3/22 9:15,2.496
9/3/22 9:20,2.39
9/3/22 9:25,2.283
9/3/22 9:30,2.177
9/3/22 9:35,2.07
9/3/22 9:40,1.964
9/3/22 9:45,1.857
9/3/22 9:50,1.75
9/3/22 9:55,1.644
9/3/22 10:00,1.537
9/3/22 10:05,1.489
9/3/22 10:10,1.44
9/3/22 10:15,1.392
9/3/22 10:20,1.343
9/3/22 10:25,1.294
9/3/22 10:30,1.246
9/3/22 10:35,1.197
9/3/22 10:40,1.148
9/3/22 10:45,1.1
9/3/22 10:50,1.051
9/3/22 10:55,1.003
9/3/22 11:00,0.954
9/3/22 11:05,0.921
9/3/22 11:10,0.888
9/3/22 11:15,0.855
9/3/22 11:20,0.823
9/3/22 11:25,0.79
9/3/22 11:30,0.757
9/3/22 11:35,0.724
9/3/22 11:40,0.691
9/3/22 11:45,0.658
9/3/22 11:50,0.625
9/3/22 11:55,0.593
9/3/22 12:00,0.56
9/3/22 12:05,0.545
9/3/22 12:10,0.53
9/3/22 12:15,0.515
9/3/22 12:20,0.5
9/3/22 12:25,0.485
9/3/22 12:30,0.47
9/3/22 12:35,0.455
9/3/22 12:40,0.439
9/3/22 12:45,0.424
9/3/22 12:50,0.409
9/3/22 12:55,0.394
9/3/22 13:00,0.379
9/3/22 13:05,0.396
9/3/22 13:10,0.412
9/3/22 13:15,0.429
9/3/22 13:20,0.445
9/3/22 13:25,0.462
9/3/22 13:30,0.478
9/3/22 13:35,0.494
9/3/22 13:40,0.511
9/3/22 13:45,0.527
9/3/22 13:50,0.544
9/3/22 13:55,0.56
9/3/22 14:00,0.577
9/3/22 14:05,0.631
9/3/22 14:10,0.686
9/3/22 14:15,0.741
9/3/22 14:20,0.796
9/3/22 14:25,0.851
9/3/22 14:30,0.905
9/3/22 14:35,0.96
9/3/22 14:40,1.015
9/3/22 14:45,1.07
9/3/22 14:50,1.124
9/3/22 14:55,1.179
9/3/22 15:00,1.234
9/3/22 15:05,1.286
9/3/22 15:10,1.338
9/3/22 15:15,1.39
9/3/22 15:20,1.442
9/3/22 15:25,1.494
9/3/22 15:30,1.546
9/3/22 15:35,1.599
9/3/22 15:40,1.651
9/3/22 15:45,1.703
9/3/22 15:50,1.755
9/3/22 15:55,1.807
9/3/22 16:00,1.859
9/3/22 16:05,1.953
9/3/22 16:10,2.047
9/3/22 16:15,2.141
9/3/22 16:20,2.235
9/3/22 16:25,2.329
9/3/22 16:30,2.423
9/3/22 16:35,2.516
9/3/22 16:40,2.61
9/3/22 16:45,2.704
9/3/22 16:50,2.798
9/3/22 16:55,2.892
9/3/22 17:00,2.986
9/3/22 17:05,3.018
9/3/22 17:10,3.051
9/3/22 17:15,3.083
9/3/22 17:20,3.115
9/3/22 17:25,3.148
9/3/22 17:30,3.18
9/3/22 17:35,3.212
9/3/22 17:40,3.244
9/3/22 17:45,3.277
9/3/22 17:50,3.309
9/3/22 17:55,3.341
9/3/22 18:00,3.373
9/3/22 18:05,3.421
9/3/22 18:10,3.468
9/3/22 18:15,3.515
9/3/22 18:20,3.563
9/3/22 18:25,3.61
9/3/22 18:30,3.657
9/3/22 18:35,3.705
9/3/22 18:40,3.752
9/3/22 18:45,3.799
9/3/22 18:50,3.847
9/3/22 18:55,3.894
9/3/22 19:00,3.941
9/3/22 19:05,3.932
9/3/22 19:10,3.923
9/3/22 19:15,3.913
9/3/22 19:20,3.904
9/3/22 19:25,3.895
9/3/22 19:30,3.885
9/3/22 19:35,3.876
9/3/22 19:40,3.867
9/3/22 19:45,3.857
9/3/22 19:50,3.848
9/3/22 19:55,3.839
9/3/22 20:00,3.829
9/3/22 20:05,3.765
9/3/22 20:10,3.701
9/3/22 20:15,3.636
9/3/22 20:20,3.572
9/3/22 20:25,3.507
9/3/22 20:30,3.443
9/3/22 20:35,3.378
9/3/22 20:40,3.314
9/3/22 20:45,3.25
9/3/22 20:50,3.185
9/3/22 20:55,3.121
9/3/22 21:00,3.056
9/3/22 21:05,3.038
9/3/22 21:10,3.02
9/3/22 21:15,3.002
9/3/22 21:20,2.984
9/3/22 21:25,2.966
9/3/22 21:30,2.948
9/3/22 21:35,2.929
9/3/22 21:40,2.911
9/3/22 21:45,2.893
9/3/22 21:50,2.875
9/3/22 21:55,2.857
9/3/22 22:00,2.839
9/3/22 22:05,2.8
9/3/22 22:10,2.762
9/3/22 22:15,2.723
9/3/22 22:20,2.685
9/3/22 22:25,2.647
9/3/22 22:30,2.608
9/3/22 22:35,2.57
9/3/22 22:40,2.531
9/3/22 22:45,2.493
9/3/22 22:50,2.454
9/3/22 22:55,2.416
9/3/22 23:00,2.378
9/3/22 23:05,2.31
9/3/22 23:10,2.242
9/3/22 23:15,2.174
9/3/22 23:20,2.106
9/3/22 23:25,2.038
9/3/22 23:30,1.971
9/3/22 23:35,1.903
9/3/22 23:40,1.835
9/3/22 23:45,1.767
9/3/22 23:50,1.699
9/3/22 23:55,1.631
9/4/22 0:00,1.564
9/4/22 0:05,1.56
9/4/22 0:10,1.557
9/4/22 0:15,1.553
9/4/22 0:20,1.55
9/4/22 0:25,1.547
9/4/22 0:30,1.543
9/4/22 0:35,1.54
9/4/22 0:40,1.536
9/4/22 0:45,1.533
9/4/22 0:50,1.53
9/4/22 0:55,1.526
9/4/22 1:00,1.523
9/4/22 1:05,1.52
9/4/22 1:10,1.517
9/4/22 1:15,1.514
9/4/22 1:20,1.511
9/4/22 1:25,1.508
9/4/22 1:30,1.505
9/4/22 1:35,1.502
9/4/22 1:40,1.499
9/4/22 1:45,1.496
9/4/22 1:50,1.494
9/4/22 1:55,1.491
9/4/22 2:00,1.488
9/4/22 2:05,1.49
9/4/22 2:10,1.493
9/4/22 2:15,1.495
9/4/22 2:20,1.498
9/4/22 2:25,1.5
9/4/22 2:30,1.503
9/4/22 2:35,1.505
9/4/22 2:40,1.508
9/4/22 2:45,1.511
9/4/22 2:50,1.513
9/4/22 2:55,1.516
9/4/22 3:00,1.518
9/4/22 3:05,1.528
9/4/22 3:10,1.538
9/4/22 3:15,1.548
9/4/22 3:20,1.558
9/4/22 3:25,1.568
9/4/22 3:30,1.577
9/4/22 3:35,1.587
9/4/22 3:40,1.597
9/4/22 3:45,1.607
9/4/22 3:50,1.617
9/4/22 3:55,1.627
9/4/22 4:00,1.637
9/4/22 4:05,1.638
9/4/22 4:10,1.64
9/4/22 4:15,1.642
9/4/22 4:20,1.643
9/4/22 4:25,1.645
9/4/22 4:30,1.646
9/4/22 4:35,1.648
9/4/22 4:40,1.65
9/4/22 4:45,1.651
9/4/22 4:50,1.653
9/4/22 4:55,1.655
9/4/22 5:00,1.656
9/4/22 5:05,1.649
9/4/22 5:10,1.642
9/4/22 5:15,1.635
9/4/22 5:20,1.627
9/4/22 5:25,1.62
9/4/22 5:30,1.613
9/4/22 5:35,1.606
9/4/22 5:40,1.598
9/4/22 5:45,1.591
9/4/22 5:50,1.584
9/4/22 5:55,1.577
9/4/22 6:00,1.57
9/4/22 6:05,1.579
9/4/22 6:10,1.589
9/4/22 6:15,1.598
9/4/22 6:20,1.608
9/4/22 6:25,1.617
9/4/22 6:30,1.627
9/4/22 6:35,1.636
9/4/22 6:40,1.646
9/4/22 6:45,1.655
9/4/22 6:50,1.665
9/4/22 6:55,1.674
9/4/22 7:00,1.684
9/4/22 7:05,1.673
9/4/22 7:10,1.663
9/4/22 7:15,1.653
9/4/22 7:20,1.643
9/4/22 7:25,1.633
9/4/22 7:30,1.622
9/4/22 7:35,1.612
9/4/22 7:40,1.602
9/4/22 7:45,1.592
9/4/22 7:50,1.582
9/4/22 7:55,1.571
9/4/22 8:00,1.561
9/4/22 8:05,1.545
9/4/22 8:10,1.529
9/4/22 8:15,1.513
9/4/22 8:20,1.496
9/4/22 8:25,1.48
9/4/22 8:30,1.464
9/4/22 8:35,1.447
9/4/22 8:40,1.431
9/4/22 8:45,1.415
9/4/22 8:50,1.399
9/4/22 8:55,1.382
9/4/22 9:00,1.366
9/4/22 9:05,1.33
9/4/22 9:10,1.295
9/4/22 9:15,1.259
9/4/22 9:20,1.223
9/4/22 9:25,1.187
9/4/22 9:30,1.151
9/4/22 9:35,1.115
9/4/22 9:40,1.08
9/4/22 9:45,1.044
9/4/22 9:50,1.008
9/4/22 9:55,0.972
9/4/22 10:00,0.936
9/4/22 10:05,0.91
9/4/22 10:10,0.884
9/4/22 10:15,0.858
9/4/22 10:20,0.832
9/4/22 10:25,0.806
9/4/22 10:30,0.78
9/4/22 10:35,0.754
9/4/22 10:40,0.728
9/4/22 10:45,0.702
9/4/22 10:50,0.676
9/4/22 10:55,0.65
9/4/22 11:00,0.624
9/4/22 11:05,0.617
